,Name,Company,LinkedIn,Batch
41,OJIMA BENJAMIN UFARUNA,BuyPower,https://www.linkedin.com/in/ojima-benjamin-ufaruna-16a47714,W17
42,Asehinde Oladipo,BuyPower,https://www.linkedin.com/in/oladipo-asehinde-49581b137,W17
43,Erhan Justice,Apozy,https://www.linkedin.com/in/erhan-justice,W17
44,Matthew Mayaki,Reliance Health,https://ng.linkedin.com/in/matthew-mayaki-00b8345b,W17
45,Femi Kuti,Reliance Health,https://www.linkedin.com/in/femi-kuti-3766506,W17
46,Opeyemi Olumekun,Reliance Health,https://ng.linkedin.com/pub/opeyemi-olumekun/36/8b4/bb6,W17
47,Gonzalo Ucar,Hogaru,https://www.linkedin.com/in/gonzalo-ucar-rodriguez,W17
48,Matt Drozdzynski,Plane,https://linkedin.com/in/matid/,W17
49,🌍 Staszek Kolarzowski,Plane,https://www.linkedin.com/profile/view?id=329406982,W17
50,Viktor Benei,Bitrise,https://hu.linkedin.com/in/viktorbenei,W17
51,Daniel Balla,Bitrise,https://hu.linkedin.com/in/balladaniel,W17
52,Barnabas Birmacher,Bitrise,https://hu.linkedin.com/in/birmacher,W17
53,Sean Hunt,Solugen,https://www.linkedin.com/in/huntsean,W17
54,Gaurab Chakrabarti,Solugen,https://www.linkedin.com/in/gaurabchakrabarti?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=ios_app,W17
55,Devang Shah,Bulk MRO Industrial Supply,https://www.linkedin.com/in/devangvshah,W17
56,Gaurang Shah,Bulk MRO Industrial Supply,https://www.linkedin.com/in/gaurangvshah,W17
57,Marcus Engene,Inboxbooster,https://www.linkedin.com/in/ehsmeng/,W17
58,Nicolas Toper,Inboxbooster,https://www.linkedin.com/in/nicolas,W17
59,Aschkan Abdul Malek,AlemHealth,https://www.linkedin.com/in/aschkan,W17
60,Christophe Lassuyt,Request Network,https://www.linkedin.com/in/christophel1310/,W17
61,Etienne TATUR,Request Network,https://www.linkedin.com/in/etiennetatur,W17
62,Levon Brutyan,Collectly,https://www.linkedin.com/in/levonbrutyan,W17
63,Max Mizotin,Collectly,https://www.linkedin.com/in/maxim-mizotin-5a073a62,W17
64,Akin Jones,Aella,https://www.linkedin.com/in/akin-j-65b89ba/,W17
65,Andrew Kieve,Tolemi,"https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&ved=0ahUKEwj-xbmHxsLPAhXKHB4KHTDwBQkQFggeMAA&url=https%3A%2F%2Fwww.linkedin.com%2Fin%2Fandrew-kieve-7848974b&usg=AFQjCNHRNivmcnPOhVKZdSiXZK7NpI6FGw&bvm=bv.134495766,d.dmo",W17
66,Nico Tejera,Tolemi,http://linkedin.com/in/nicotejera,W17
67,Jeff Engler,Wright Electric,https://www.linkedin.com/in/jeffengler,W17
68,Doug Griswold,Wright Electric,https://www.linkedin.com/in/doug-griswold-96312212?trk=nav_responsive_tab_profile,W17
69,Dmitry Birulia,"Veryfi, Inc.",https://www.linkedin.com/in/birulia,W17
70,Ernest Semerda,"Veryfi, Inc.",https://www.linkedin.com/in/semerda,W17
71,Nadine Housri,Mednet,https://www.linkedin.com/in/nadinehousri,W17
72,Samir Housri,Mednet,https://www.linkedin.com/in/samirhousri,W17
73,Matt Schiller,Snappr,https://www.linkedin.com/in/mdschiller,W17
74,Morgan Kikuchi-Conbere,Token Transit,https://linkedin.com/in/mconbere,W17
75,Ekate Kuznetsova,Token Transit,https://www.linkedin.com/in/ekate,W17
76,Zachary Browne,Token Transit,https://www.linkedin.com/in/zacharybrowne,W17
77,Vikesh Khanna,Ambient.ai,https://www.linkedin.com/in/vikesh-khanna-27184722,W17
78,Shikhar Shrestha,Ambient.ai,https://www.linkedin.com/in/shikharshrestha,W17
79,Ryan Bednar,RankScience,https://www.linkedin.com/in/ryan-bednar-9520853,W17
80,Chai Mishra,The Essential,https://linkedin.com/in/chaitanyamishra,W17
81,Samuel Devyver,Upcall,https://www.linkedin.com/in/samueldevyver,W17
82,Janet Hur,Nuvola,https://www.linkedin.com/in/janethur,W17
83,Leland Smith,Nuvola,https://www.linkedin.com/in/lelandsmith50?trk=hp-identity-name,W17
84,Julien Brissonneau,Ledger Investing,https://www.linkedin.com/in/julienbrissonneau,W17
85,Aymeric Rabot,Ledger Investing,http://www.linkedin.com/in/aymericrabot,W17
86,Samir Shah,Ledger Investing,https://www.linkedin.com/in/samir-shah-7410649,W17
87,Keenan D. Williams,REZI,https://www.linkedin.com/in/keenan-d-williams-4a4a08b,W17
88,Sean Mitchell,REZI,https://linkedin.com/in/seanfmitchell,W17
89,Harsh Yadav,REZI,https://linkedin.com/in/harsh-yadav-a382b911,W17
90,Matt Wilkerson,Extern,https://www.linkedin.com/in/mattwilkerson,W17
91,Yoram Harth MD,MDalgorithms Inc.,https://il.linkedin.com/in/yoram-harth-md-5413461,W17
92,Oded Harth,MDalgorithms Inc.,http://www.linkedin.com/in/odedharth,W17
93,Michael Wasser,BloomAPI,https://www.linkedin.com/in/michaelwasser,W17
94,Heather Milone,BloomAPI,https://www.linkedin.com/in/heathermilone,W17
95,Yunha Kim,Sleep Reset,https://www.linkedin.com/in/yunhajudykim,W17
96,Paul Gut,Loop Support,https://www.linkedin.com/in/paulgut/,W17
97,Dean Yim,Loop Support,https://www.linkedin.com/in/deanyim,W17
98,Whitney Gaynor,Sinovia Technologies,https://www.linkedin.com/in/whitney-gaynor-72015031/,W17
99,George Burkhard,Sinovia Technologies,https://www.linkedin.com/in/george-burkhard-a396022?trk=hp-identity-name,W17
100,Megan Nunes,Bountiful,https://www.linkedin.com/in/megan-nunes-73340525,W17
101,Tomas Svitek,Bountiful,https://www.linkedin.com/in/svitek,W17
102,Connor Zwick,Speak,http://www.linkedin.com/in/connorzwick,W17
103,Andrew Hsu,Speak,http://www.linkedin.com/in/andrewdhsu,W17
104,Ifeanyi Okonkwo,Tizeti,https://www.linkedin.com/in/ifeanyi-okonkwo-a5005429?trk=nav_responsive_tab_profile,W17
105,Ethan Barhydt,VoiceOps,https://www.linkedin.com/pub/ethan-barhydt/a1/739/b35?domainCountryName=&csrfToken=ajax%3A0438287707557206339,W17
106,Natalie Abeysena,ScopeAI,https://linkedin.com/in/natalieabeysena,W17
107,Luciano Arango,ScopeAI,https://www.linkedin.com/in/whosluciano/,W17
108,Hadar Weiss,Peer5,https://www.linkedin.com/in/whadar,W17
109,Shachar Zohar,Peer5,https://il.linkedin.com/in/shachar-zohar-2356a72,W17
110,Chhay Chhun,KidPass,https://linkedin.com/in/chhay,W17
111,Aaron Kaufman,KidPass,https://www.linkedin.com/in/aaron-kaufman-706b501,W17
112,Solomon Liou,KidPass,https://linkedin.com/in/solomonliou,W17
113,Akshay Lal,Playment,https://www.linkedin.com/in/akshaykumarlal,W17
114,Ajinkya Malasane (AJ),Playment,https://in.linkedin.com/in/ajinkya-malasane-24245563,W17
115,Siddharth Mall,Playment,https://in.linkedin.com/in/siddharthmall05,W17
116,Sean Fu,Terark,https://cn.linkedin.com/in/xinyuanfu,W17
117,Peng Lei,Terark,https://www.linkedin.com/in/peng-lei-b2599535,W17
118,Osman Mendoza,ZipX,https://www.linkedin.com/in/ozmendoza/,W17
119,James Steinberg,ZipX,https://www.linkedin.com/in/james-steinberg-3a0a4b30/,W17
120,Alana Branston,Bulletin,https://www.linkedin.com/in/alanabranston,W17
121,Ali Kriegsman,Bulletin,https://www.linkedin.com/pub/ali-kriegsman/52/29/8aa,W17
122,Leah Culver,Breaker,https://www.linkedin.com/in/leahculver,W17
123,Jon Goldsmith,Tetra,https://www.linkedin.com/in/goldsmith1,W17
124,Nikolas Liolios,Tetra,https://www.linkedin.com/in/nik-liolios-aa9024102,W17
125,Aziz Jaouhari,WaystoCap,https://www.linkedin.com/in/medaziz/,W17
126,Anis Abdeddine,WaystoCap,https://www.linkedin.com/in/anis-abdeddine-a9ab74113,W17
127,Niama El Bassunie,WaystoCap,https://www.linkedin.com/in/niama-el-bassunie-cfa,W17
128,Puneet Kumar,Supr Daily,https://www.linkedin.com/in/puneetkumar1985,W17
129,Shreyas Nagdawane,Supr Daily,https://www.linkedin.com/in/shreyasnag,W17
130,Pauline Tordeur,Hivy,https://www.linkedin.com/in/pauline-tordeur/,W17
131,Pierre-Alain Loiseau,Hivy,https://www.linkedin.com/in/paloiseau,W17
132,Mitch Lee,Penny,https://www.linkedin.com/in/mitchjlee,W17
133,Alex Quach,Penny,,W17
134,Isaac Mosquera,Armory,https://www.linkedin.com/in/isaacmosquera,W17
135,Ben Mappen,Armory,https://www.linkedin.com/in/bmappen,W17
136,Ravi Balasubramanian,Sandbox Banking,https://www.linkedin.com/in/ravibalasubramanian,W17
137,Skye Isard,Sandbox Banking,https://www.linkedin.com/in/skyeisard,W17
138,Hammad Bashir,Wavy,http://www.linkedin.com/in/hbashir,W17
139,Sonia Sharma,Wavy,https://www.linkedin.com/in/sonia95sharma,W17
140,Arif Bhanji,Fiix,https://www.linkedin.com/in/arif-bhanji/,W17
141,Khallil Mangalji,Fiix,https://www.linkedin.com/in/khallilmangalji,W17
142,Zain Manji,Fiix,https://www.linkedin.com/in/zainmanji,W17
143,Vince Ning,Scaphold.io,https://www.linkedin.com/in/vcning,W17
144,Michael Paris,Scaphold.io,https://www.linkedin.com/in/michaelparis1,W17
145,Robin Kim,Soomgo,https://www.linkedin.com/in/rhkim85,W17
146,Hannan Parvizian,Volansi,https://www.linkedin.com/in/hannanparvizian,W17
147,Fabian Blaicher,Shipamax,https://uk.linkedin.com/in/fabian-blaicher-86936120,W17
148,Jenna Brown,Shipamax,https://uk.linkedin.com/in/jenna-brown-2539b716,W17
149,Michael DAngelo,Arthena,https://www.linkedin.com/in/michaelldangelo,W17
150,Madelaine D'Angelo,Arthena,https://linkedin.com/in/madelaine-d-angelo-b3508816?trk=hp-identity-name,W17
151,George Tall,lvl5,http://www.linkedin.com/in/georgetall,W17
152,Sachin Bhat,Scribe,https://www.linkedin.com/in/sachin-bhat-/,W17
153,Rutika Muchhala,Scribe,https://www.linkedin.com/in/rutikamuchhala,W17
154,Guy Snir,Clear Genetics,https://www.linkedin.com/in/guysnir,W17
155,Moran Snir,Clear Genetics,https://www.linkedin.com/in/moran-ronnie-shochat-snir-a29a23,W17
156,Motti Shohat M.D.,Clear Genetics,,W17
157,Karen Levy,No Lean Season,https://ke.linkedin.com/in/kareninkenya,W17
158,Md. Sohel Rana,No Lean Season,https://www.linkedin.com/in/md-sohel-rana-69642849?trk=nav_responsive_tab_profile,W17
159,Naim Kosayyer,Anasen,https://www.linkedin.com/in/naim-kosayyer-66b5988a/,W17
160,Nour Lake,Anasen,https://linkedin.com/in/nourlake,W17
161,Mack Lu,Niles,https://www.linkedin.com/in/macklu,W17
162,Jack Wang,SourceBeacon,https://www.linkedin.com/in/jackwang28,W17
163,Max Friefeld,Voodoo Manufacturing,https://www.linkedin.com/in/mfriefeld,W17
164,Jon Miller Schwartz,Voodoo Manufacturing,https://www.linkedin.com/in/jmschwartz11,W17
165,Oliver Ortlieb,Voodoo Manufacturing,https://www.linkedin.com/in/oliverortlieb,W17
166,Patrick Deem,Voodoo Manufacturing,https://www.linkedin.com/in/patrick-deem-7851511?trk=nav_responsive_tab_profile_pic,W17
167,Arpit Mohan,Bicycle AI,https://in.linkedin.com/in/arpitmohan,W17
168,Mohammed Aboobacker,Marketfox,https://in.linkedin.com/in/mohammedaboobacker,W17
169,Sai Prashanth Soundararaj,FloydHub,https://www.linkedin.com/in/saiprashanths,W17
170,Naren Thiagarajan,FloydHub,https://www.linkedin.com/in/narenst,W17
171,Barak Ben Ezer,Neema,https://www.linkedin.com/in/barakb,W17
172,Perry Everett,Arylla,https://www.linkedin.com/in/perry-everett-77402176,W17
173,Benjamin Rasera,Arylla,https://www.linkedin.com/in/benjamin-rasera-814b8547?trk=nav_responsive_tab_profile,W17
174,Graham Thomas,Arylla,https://ca.linkedin.com/in/graham-thomas-25b6328a,W17
175,Brian Yang,Firsthand,https://www.linkedin.com/in/brianliyang,W17
176,Mat Vogels,Rally Tennis,https://www.linkedin.com/in/matvogels,W17
177,Goutham Buchi,Sycamore,https://www.linkedin.com/in/gouthambuchi,W17
178,Steven Syverud,Sycamore,https://linkedin.com/in/steven-syverud-9b77539,W17
179,Zane Salim,Fibo,https://www.linkedin.com/in/zanesalim,W17
180,Eshwar Inapuri,InnaMed,https://www.linkedin.com/in/eshwar-inapuri-7b8119101,W17
181,Anup Singh,InnaMed,https://www.linkedin.com/in/anup-singh-229678b3,W17
182,"Scott Wolf, MD",Volt Health,https://www.linkedin.com/in/sjwolf,W17
183,Emil Mikhailov,Entry,https://linkedin.com/in/emilmikhailov1,W17
184,Oliver Takach,Origin,https://www.linkedin.com/in/oliver-takach-a5499b68,W17
185,Misha Laskin,VanGo,https://www.linkedin.com/pub/michael-laskin/7b/35/481,W17
186,Marta Jamrozik,VanGo,https://www.linkedin.com/in/martajamrozik,W17
187,Josh Zloof,Sudden Coffee,https://www.linkedin.com/in/joshua-zloof-9b09648,W17
188,Priscilla Hazel,Tress,https://gh.linkedin.com/in/priscahazel,W17
189,Esther Olatunde,Tress,https://ng.linkedin.com/in/esther-olatunde-3193a11a,W17
190,Cassandra Sarfo,Tress,https://www.linkedin.com/in/cassandra-sarfo-26679795?,W17
191,Pamela Valdes,Beek,https://www.linkedin.com/in/pamelavaldesesteva,W17
192,Max Holzheu,Beek,http://gt.linkedin.com/in/maxholzheu,W17
193,Sam Li,Zinc Platform,https://www.linkedin.com/in/samsli,W17
194,Jonathan Wald,Cartcam,http://www.linkedin.com/pub/jonathan-wald/35/523/a36,W17
195,Chaitu Aluru,Pulse,https://www.linkedin.com/in/chaitu-aluru-723b12165,W17
196,Vamsee Chamakura,Pulse,https://www.linkedin.com/in/vamseems,W17
197,Anthony Crivolio,LitHit,https://www.linkedin.com/profile/view?id=242252404&trk=nav_responsive_tab_profile_pic,W17
198,Eric Mills,LitHit,https://linkedin.com/in/ericmills2,W17
199,Yves-Laurent Kom Samo,Pit.AI,https://uk.linkedin.com/in/komsamo,W17
200,Helson Taveras,Riley,https://www.linkedin.com/in/helsontaveras/,W17
201,Greg Kress,Pearl,https://linkedin.com/in/gregorykress,W17
202,Scott Steber,Pearl,https://www.linkedin.com/in/scottsteber,W17
203,Umer Adnan,Cowlar,https://www.linkedin.com/in/umer27,W17
204,Umer Ilyas,Cowlar,,W17
205,Luke Iseman,boxouse,https://www.linkedin.com/in/lukeiseman/,W17
206,Wilson Cusack,Trade,https://www.linkedin.com/in/wilsoncusack,W17
